y_true;error;sentence
0;舅;Classifica argomento: Allora intanto grazie di aver postato . È valsa la pena aspettare per poi leggere un capitolo cosi carico di tensione e di patos. Cominciando dal mitile almeno ha avuto il buon senso di ridare Key a Maya prima di precipitare....non riesco a dispiaxermi per lei,ne ha fatte troppe. Mi sa che mizuki ha scoperto qualcosa di interessante ( sbagliero' ma credo centri la simpatica e dolce vicina di casa di maya .) vedremo,mi fido della tua bravura e della tua creatività . Complimenti sul serio Dimenticavo ,spero tu ti sia ripresa dall' allergia . Ancora ben tornata .
0;舅;Classifica argomento: La cosa principale è che tu ti riprenda . Noi da qui non ci muoviamo r aspettiamo. Guarisci presto
0;舅;Classifica argomento: Che bel capitolo!!! Quoto Cramen in pieno.Meno male che ci sono le FF a farci sognare e dopo una giornata a studiare ammetto che ci voleva una boccata di aria fresca. Ti dirò ,questa storia mi piace per un motivo fondamentale: mi spiegò in breve,la coerenza dei personaggi descritti da te rispetto agli originali,poi avendo letto le tue passate fan fiction ho la sensazione che ne vedremo delle belle. Complimenti sia per lo stile che per la velocità con cui aggiorni e grazie per averla condivisa con noi . Alla prossima .
0;舅;Classifica argomento: E ti pareva che non finiva cosi ??? Tipica situazione che potremmo rivivere nel manga. I tuoi personaggi conservano intatti tutti i tratti miuchiani. Posso dire la mia ? Qui Masumi mi è piaciuto sul serio.Ma veeeeeramente taaaaaaanto.la storia sta prendendo una bella piega .Mi piace e ti rinnovo i miei complimenti.  bravissima
0;舅;Classifica argomento: Molto ,molto promettente. Mi piace il tuo stile. Brava . Aspetto il prossimo capitolo. Ancora brava
0;舅;Classifica argomento: L' attesa è valsa la pena. Capitoli col botto . Hai tenuto alta la tensione . Certo che se prima la cozza era solo pazza ora è proprio da camicia di forza . Questa f.f. è veramente stupenda . Complimenti x l' intreccio ,la cura che metti nel descrivere le sensazioni e i sentimenti dei personaggi . Brava ,veramente brava
0;舅;Classifica argomento: E noi aspetteremmo pazienti che tu continui e di leggere la storia per il contest .
0;舅;Classifica argomento: Nonostante io lo abbia realizzato una vita fa sono felice che lo abbiate apprezzato . Grazie ,ragazze
0;舅;Classifica argomento: L: ho letta d' un fiato. È veramente bella. Ben scritta e con un intreccio interessante e molto ben costruito. Pero' .....non ci puoi lasciare così. Quel...vaghi l' osservavano riferito agli occhi di lui ,mi ha gelato. Oltre a rinnovati i miei complimenti e a chiederti di sbarazzarci del mitile. Spero tu posti presto. Alla prossima e sncora bravissima .
8;舅;Classifica argomento: Lo sto provando in questo momento. Condivido sulla piattezza, i miei si presentano piuttosto secchi tant'è che ad uno tagliandolo si è spaccata la fascia. Sapore inconsistente, non lo riprenderò.
1;sport sport sport;Classifica argomento: chiedi anche qui al Cri di Mc racing che stai tranquillo che ti trattera bene!
1;sport sport sport;Classifica argomento: schiacciati????  hai dimezzato i fori di scarico dubito che andasse meglio anzi........
1;sport sport sport;Classifica argomento: ma anche io ho sempre usato la clio in pista con annesso ring a manetta per 15 giri per due anni e non ho mai avuto problemi al motore.... il problema c'è a qualcuno salta prima a qualcuno dopo a qualcuno mai perché credo che per quanto fatti da uno stampo non tutti i monoblocchi siano perfettamente identici... comunque Renault sa infatti lottando a qualcuno è andata incontro.. non è l'unico modello di macchina che ha sti problemi... bisogna vivere sereni e basta. Per come era la mia clio non avrei mai fatto l'intervento preventivamente pero se so che voglio mettere mano al motore tra pistoni cam ecc sicuramente bisogna intervenire anche sotto.
1;sport sport sport;Classifica argomento: ovvio andre!!! anche se io mi farei fare un disco pieno anche lì sostituendo il distanziale...
1;sport sport sport;Classifica argomento: esatto hai il vantaggio che non si vedono i distanziali in caso di controllo e sfido a vedere chi ti misura la carreggiata e sappia quale sia l'originale. poi le campane le fai nere o le lasci naturali e sei praticamente incontestabile. per il prezzo appena passo da lui.. di persona è sempre un'altra cosa trattare. lo conosco bene lui ormai. Comunque se vuoi sentirlo telefonicamente anche a nome mio (carlo quello con l'mx5 che fa il time attack) senti direttamente la ctf (center tecno freno) lorenzo.
1;sport sport sport;Classifica argomento: più costosa non credo perché se consideri che poi i distanziali li devi per forza mettere anche dietro spenderesti 250euro di distanziali e le campane non ti costano in più quei soldi rispetto che a replicare le stock... io per il mio kit 305x28 incluso creazione staffa per supporto pinza clio rs3 e campana che elimini il distanziale ho speso 800euro escluso pinze e pastiglie.. farsi fare un 330 costera non molto di più... mettiamo anche 1000euro al quale aggiungere le pinze e pastiglie. se mi procurate un mozzo clio rs4 con cerchio e pinza clio rs3 sono sicuro che potrei tentare l'officina di fare un kit...
1;sport sport sport;Classifica argomento: Vi propongo una possibile soluzione come ho fatto io sull'mx5 turbo x eliminare i distanziali. Perché non vi fate un kit dischi e campane scomponibili con le campane fatte ad hoc per eliminare il distanziale?? visto che non è così sgamo l'auto con i cerchi che sporgono 1,6 cm in più così potreste risolvere il problema in caso di controllo delle fdo che mi sembra di capire sia la vostra più grande paura...
1;sport sport sport;Classifica argomento: ieri ho avuto modo di parlare velocemente con il motorista svizzero che ha fatto il mio motore (ha un centro rettifiche) e sapendo che è specializzato sui motori Renault gli ho chiesto del problema dello sbronzinamento della clio soprattutto del 3 cilindro. dice che proprio la bronzina del 3 cilindro per 45 gradi di rotazione non viene lubrificata per colpa di come è fatto il basamento. Oltre a mettere le trimetalliche che aiutano la lubrificazione e al famoso dentino lui fa una piccola lavorazione al basamento asportando materiale sulla sede della bronzina... è stato un discorso veloce e visto che questa ipotesi non l'avevo mai sentita volevo riportarvela.. così dice di aver risolto a seguito di decine e decine di prove e che ha il magazzino pieni di alberi clio
0;sport sport sport;Classifica argomento: C'è sempre il manga se vuoi sapere come finisce davvero
0;anime anime;Classifica argomento: Ottimo, mi aspetto molto da questo anime, e se a te è piaciuto, vuol dire già tanto
0;anime anime;Classifica argomento: Dopo averlo visto, credo di stare peggio di quando non sapevo niente
0;anime anime;Classifica argomento: Non avevo avuto ancora modo di vedere questa immagine, e ora che l'ho letta, sono ancora più triste di quando ho finito l'episodio 21. Spero vivamente non finisca così
0;anime anime;Classifica argomento: Ciao gente! Mi chiamo Mattia, e sono ovviamente un grande appassionato di anime, altrimenti non sarei qua  . Il mio preferito in assoluto è Fairy Tail, ma ho una lunga lista di anime che si avvicinano parecchio in ordine di gradimento. Tanto per citarne uno, l'attuale Darling in the FranXX sta piano piano scalando classifiche  Comunque, ciao a tutti di nuovo
0;anime anime;Classifica argomento: Posso immaginare la tua preoccupazione ahah A sto punto non ci resta che aspettare due miseri giorni e vedere finalmente come andrà a finire.
0;anime anime;Classifica argomento: No fortunatamente non ha anticipato niente sotto spoiler. O forse invece si, ma sono io che non l'ho capito?
0;anime anime;Classifica argomento: Aspetta... mi stai dicendo che esiste un manga, che è più avanti dell'anime?? Io avevo capito che si ci fosse un manga, ma che fosse un adattamento dall' anime
0;anime anime;Classifica argomento: Neanche io spero sia quella, mi è solo venuta in mente mentre scrivevo ahah. E comunque, l'unico modo per non far succedere un casino, a mio avviso
0;anime anime;Classifica argomento: Si a sto punto penso proprio di si. Oltre al fatto che E comunque, fino a sabato, io continuo a sperare, per quanto improbabile, in un lieto fine. Guarda, ti butto giù una teoria che mi è appena venuta in mente non so come.
0;anime anime;Classifica argomento: No dai... Per'altro, lo spoiler è attendibile? Io già mi aspettavo le prev. del 24. Anche se non so se avrei avuto il coraggio di guardarle
3;neve;Classifica argomento: dove stai? io amo il freddo e la neve
3;neve;Classifica argomento: florenzi esterno dx + tridente insigne zaza bernardeschi a sx giaccherini con la difesa a 3 o darmian con la difesa a 4 verratti al posto di parolo Jorginho al posto di motta e poi o la difesa dei gobbi oppure difesa a 4 e un interditore in più a centrocampo non si vince l'europeo ma almeno si fa bella figura e poi con una squadra anche abbastanza 20-29 e pensabile anche in ottica Russia 2018 ha sempre un senso logico, ie ha fatto una gran partita
3;neve;Classifica argomento: kalidou è molto piu forte quando aggredisce l'avversario per sradicargli il pallone piuttosto che quando viene puntato, cosa in cui ancora mostra dei limiti ha grandi margini di crescita per me è incedibile
3;neve;Classifica argomento: dobbiamo ragionare da tifosi e non da commercialisti. In caso di vendita a cifre stratosferiche l'unico scenario interessante che si aprirebbe sarebbe quello del portafogli del pappone. Una volta venduto Higuain ci troveremmo a buttare il sangue sul mercato, perchè anche se vai a chiedere l'attaccante 'cchiù strunz della terra... ti sparerebbero cifre fuori mercato, ben sapendo che hai cash da investire. Una società che opera in maniera intelligente farebbe tutto sotto traccia, organizzare cessioni e acquisti in modo anonimo, mirato e senza dilungarsi troppo su clausole, clausolette, diritti di immagine e tutt 'o riest appriess.
3;neve;Classifica argomento: Vorrei bere una macchinetta di caffè da 20 con lui e fumare una stecca di sigarette tutto il giorno, e tacere mentre lui mi spiega la sua tesi di Coverciano e tutto lo scibile calcistico.
3;neve;Classifica argomento: per me il Leicester è una squadra operaia e all'italiana, corrono e faticano tanto e rispondono meticolosamente ai dettami tattici di Ranieri, uno che sa il fatto suo pure se non mi piace. Il miracolo sta nell'aver combinato questa squadra a un fenomeno come Mahrez e a un attaccante come Vardy: il Leicester raramente è poco cinico sotto porta. A ciò va aggiunto - e non è un fattore indifferente - il crollo di tutte le big del campionato. Insomma, una molteplicità di fattori concatenati i quali rendono epica una stagione.
1;neve;Classifica argomento: Però.... Se lo sapevo.... Venivo pure io di la!!!
1;neve;Classifica argomento: Benvenuto nickname impossibile!!! 😊 dai... Raccontaci un po di te
1;.;Classifica argomento: CiAo!! Benvenuto!!! Dai dicci di più!!
1;.;Classifica argomento: Che location stratosferica!!! Woooow che foto bellissima!!!!  bravo zeta operativo!!
1;.;Classifica argomento: La vibrazione in ogni caso sulla mia é minima. Hai provato a far controllare la pressione dei pneumatici? Xkè se sono troppo gonfi é facile che le vibrazioni siano più fastidiose
1;.;Classifica argomento: Strano!!! La mia da maggio che l'ho presa... Mai rabboccato!!! Il liquido deve essere dello stesso colore. Una volta per inesperienza mio marito comprò il liquido di un colore diverso. Ma x mancanza di fiducia non lo misi e andai dal mio meccanico. Mi chiese se ero impazzita e mi mise il liquido dello stesso colore.... In pratica facemmo scambio. Lui si tenne il nostro errato acquisto e mi mise quello giusto. Cmq.... L'importante é il colore.... Non la marca... Magari non andarlo a comprare dai cinesi... Secondo me sarebbero capacissimi di comprarlo trasparente ed aggiungerci poi del colorante
1;.;Classifica argomento: Hihihi... Bravo Walter ... Eccoti qui dove postare le foto! Mi raccomando sul titolo in maiuscolo
1;.;"Classifica argomento: Se vuoi provare io ho sempre usato un po' di dentifricio per togliere i micro graffietti, per dire anche dal vetro dei quadranti degli orologi. Mi raccomando però... Non usare quelli con microgranuli!!!! hehehe;)"
1;.;Classifica argomento: Ciao!!! Io l'ho fermata il 22 di febbraio... Vediamo a chi arriva prima?  magari ci chiamano lo stesso giorno!!!! Hehe he
1;.;Classifica argomento: Farò il possibile... Hehehe, ma sai come funziona... Noi femminucce con la passione per le auto siamo rare!
1;.;"Classifica argomento: Io attualmente ho un Ford Fiesta 1.2 benzina del 2000, che mi consuma un sacco, anche per questo ho scelto la piccola capturina diesel... Per fortuna qui in Friuli abbiamo la benzina agevolata, prima l'ho fatta a 1.504 alla eni... Tendenzialmente comunque preferisco i marchi principali. Perché quando andiamo in ferie in Slovenia o Croazia la benzina o il gasolio si sente che sono più sporchi e spesso le macchine ""strattonano""... Non deve fargli troppo bene mi sa...."
1;.;Classifica argomento: A leggere i post delle consegne in anticipo mi vengono quasi le lacrime agl'occhi... Che super contenta mi fanno!!!! Presto sarò una di voiiiiii... Anche se spero di non Dover elencar difetti della mia bimba in questo forum
1;.;Classifica argomento: Beh dunque... Colore New York (nera con il tetto bianco) 1.5 diesel cambio manuale, allestimento live con cerchi neri diamantati, vetri oscurati, sensori di parcheggio, specchietti elettrici ovvero look pack e city pack. E ruotino di scorta che non si sa mai... Non vedo l'ora che arriviiiiii... Consegna prevista.. 22 maggio
1;.;Classifica argomento: Credo che anch'io scatterò la foto.... hehehe l'attesa è snervante  ma ora sono molto più tranquilla  . certo è che il servizio clienti non è proprio affidabilissimo.
1;.;Classifica argomento: Ciao a tutti... sono Silvia.... e questa estenuante attesa per la capturina mi sta facendo impazzire... la voglioooooooo      consegna prevista per il 22 maggio 2014
3;.;Classifica argomento: buono io lo facevo alla eoliana con capperi e olive
3;.;Classifica argomento: Ciao a tutti e bentrovati volevo spendere due parole di chiarimento sulla faccenda sono io che amministro pescare.org, e sono anche utente affezionato di surf e dintorni è parecchio che non seguo attivamente entrambi i forum, principalmente per questioni di tempo e anche di stimoli Il forum in questione è attivo dal 2004 anche se prima stava su un'altra piattaforma e negli ultimi anni è stato migrato su forumfree. Ormai è rimasto un luogo d'incontro di 4 amici siciliani. Dal 2004 la struttura è stata sempre più o meno quella che c'è. Penso che avete sollevato polvere per niente, con Fax direi che siamo abbastanza amici ed era al corrente del forum.. bastava parlarne con lui. In merito al discorso report.. almeno io quando facevo i report semplicemente ne scrivevo un'unica versione che poi copia/incollavo da una parte e dall'altra. Essendo quella di s&d più particolare e restrittiva, usavo quel template. Da parte mia, e penso anche da parte di gattaga, nessun secondo fine di pubblicizzare o attirare gente o altro.. Tanta gente mi conosce qui e saprà certamente della mia buona fede. Tra l'altro credo ce ne siano anche di altri nostri piccoli raduni reportati.. Se crea problemi, mi sembra sensato richiedere a gattaga di rimuovere i riferimenti espliciti al forum in questione. un saluto e un abbraccio a tutti
3;.;Classifica argomento: beh lì dentici e ricciole non mancano mai..
3;.;Classifica argomento: la beast è sicuramente superiore alla catana se vuoi restare in casa shimano vai a colpo sicuro
3;animali;Classifica argomento: perchénonmelociucciluca  grazie del penZiero ragazzi sarà di buon auspicio per l'amia sempre che riesca ad andarci a pesca
3;animali;Classifica argomento: mitico corrado resisti resisti insisti ti abbraccio..non mollare
3;animali;Classifica argomento: decisamente si.. è leggermente più piccolo la frizione è potente non ricordo se è pure più leggero i materiali non sono proprio il top ma va benone a surf se ci metti il 30 va bene se metti il 35 secondo me si svuota troppo sui lanci lunghi
7;anime anime anime;Classifica argomento: Ovviamente Andrea xDD  Se fossi meno timida e lui avesse 3 o 4 anni in più andrei a corteggiarlo
7;anime anime anime;Classifica argomento: A me piace un sacco Andrea e si sapeva xDDD Però mi piace molto anche Leonardo *___* Me lo ricordo bene...ero per lui quando corteggiava Giada...sono proprio contenta che sia sul trono *W*
7;anime anime anime;Classifica argomento: Quello che dicono lo condivido in parte, comunque il punto è che oramai non parlano d'altro , insomma mi hanno stancato. Voglio sperare che tutto ciò sia parecchio indotto dai confessionali, se non fosse così ... sarebbero messi proprio male
0;fumo fumo;Classifica argomento: Charmander  lv8 pv30 Abilità: Aiutofuoco Graffio (-16) Ruggito (abbassa attacco) Braciere (-18, può BRU) Exp: 30/50
0;fumo fumo;Classifica argomento: Paras  Lv5 Ps17 Abilità: Pellearsa Graffio (-10)
0;fumo fumo;Classifica argomento: Paras  Lv5 Ps17 Abilità: Pellearsa Graffio (-10)
1;anime anime anime;Classifica argomento: Il sogno di ogni padre che ha una figlia Fine...
1;anime anime anime;Classifica argomento: Poi scusatemi, ma passo a delle categorie di moto serie... Alberto Peruzzi con Honda RS 250 Rocco Tedesco con la bellissima Aprilia ufficiale 250 tandem In azione... La foto più bella che mi è riuscita della giornata... Ma avevo fatto delle prove prima
1;anime anime anime;Classifica argomento: Walter, zio del Vava Strani individui sugli spalti mi vanno cenni strani... Poi ho capito il perchè
1;anime anime anime;Classifica argomento: Verifiche Gianni Spetta, altrimenti mi tira le orecchie... Gianni e la sua prima volta
1;anime anime anime;Classifica argomento: Su Facebook c'è il filmato della gara. Non mi è piaciuto la parte in cui filmano Luigi a terra, mancanza di tatto e di professionalità... Comunque se avete un account potete andare a vederlo.
1;anime anime anime;Classifica argomento: Un grosso ringraziamento al nostro angelo custode che ci segue sempre alle nostre esigenze... E' grazie a lui che riesco ad andare in pista e a fare le foto... E soprattutto a godermi le gare a pochi metri ai bolidi che sfrecciano a oltre i 200 orari (non la vostra classe  )
1;anime anime anime;Classifica argomento: Spetta va, che ci togliamo subito il pensiero... Mi spiace, ma al paddock non ho fatto tante foto, ero sempre in pista... infatti oggi mi sento un po' cotto dal sole... Mi ha fatto tanto piacere rincontrare tanti amici, mi spiace tanto per Luigi, non mi era mai capitato di vedere a terra un pilota, soprattutto i primi momenti che non era cosciente e non si muoveva... poi ho visto che ha cominciato a muovere le braccia e ho tirato un sospiro di sollievo... ho chiesto subito ai medici informazioni e mi hanno rassicurato. Bene... In contrapposizione al silenzio assordante per il momento drammatico, c'era Attila che squarciava l'aria con i suoi porchi        . Dai, tutto bene alla fine... Grossi numero uno... prende per il culo tutti... Franco sponsorizzato... Meglio senza casco Ancora meglio con la coppa!
1;ciclismo;Classifica argomento: Domani vi porto su una parte della banda del prosecco, anche lui appiedato... Alberto sarà dei nostri e girerà per il paddock cercando di inebriare i piloti col prosecco... Ci vediamo domani, orario d'arrivo previsto ore 9
1;ciclismo;Classifica argomento: Come sempre Marcello! Un piacere vi chiedo... essendo che arrivo domenica mattina, mi potete apparecchiare voi l'organizzazione dell'ingresso in pista per le foto con Magrini? Così come arrivo mi fiondo in pista.
2;acqua;Classifica argomento: Enrico , anche io ci ho dato dentro con il fosfatante del kit tankerite e idropulitrice , però visto che il serbatoio fà parte del telaio ho preferito smontare tutto e darci la tankerite , più che smontare e rimontare la menata è fare ruotare il telaio a braccia , però puoi aiutarti appendendolo . Il portafiltro bianco dovrei averlo , se non hai fretta te lo porto a Morano , a quel prezzo lì
2;acqua;Classifica argomento: Grazie a tutti degli auguri , in questi giorni ho avuto poco tempo per internet
2;acqua;Classifica argomento: Complimenti , e tantissimi auguri per un grande proseguimento !
2;sigaretta;Classifica argomento: Non mi sembra un Vip 3 , dovrebbe essere un Gulp . Il pistone ha preso una bella calda , io lo cambierei , per il volano ti basta un'estrattore a 3 bracci
2;ruote automobilismo;Classifica argomento: A me sembra che il giallo lo abbiano fatto rigido al posteriore mettendo due staffe al posto degli ammortizzatori !
2;ruote automobilismo;Classifica argomento: Ok , sul libretto c'è scritto che la distanza tra le puntine deve essere 0,35-0,45 mm , e devono cominciare ad aprirsi quando i riferimenti su carter e volano coincidono , oppure quando il pistone è a 1,9 mm dal PMS
1;ruote automobilismo;Classifica argomento: Luca porca zozza ma ora mi viene da chiedermi chi te le mette in testa certe idee? Scusa eh ma sono inspiegabili Non ti dico il perché solo così ci rifletti da solo (spero solo che le idee te le metta in testa tu Da solo altrimenti non ho parole )
1;ruote automobilismo;Classifica argomento: In renault nn si no sprovveduti ma fondevano anche le clio cup con motori rifatti Che si sappia o no il problema è che quasi nessuno ne è venuto a capo Anzi alcuni hanno cambiato bronzine e basta e rifuso dopo pochi km Resta il fatto è che chi lo sa nn lo dirà mai cosa succede
1;ruote automobilismo;Classifica argomento: Benvenuto Dalla cup alla normale cambia l’ Attacco degli ammortizzatori al fusello è il colore dei cerchi Il normale ha interasse inferiore dei fori da 54 e la cup da 60 Cerchi cup antracite
1;automobile;Classifica argomento: Beh io ero un tester e ho sempre detto che nn andavano bene P.s. Su demontweek sono a 770€ Quindi per 100€ se permetti le monto eccome Le toyo/nankang fanno lo stesso tempo delle ad08 che sono stradalissime..anzi durano più giri anche
1;automobile;Classifica argomento: Beh Diciamo che non hai sentito niente allora Io ero a Imola e tutti e dico tutti si sono lamentati Anche con le auto piccole Eg da 850 kg che andavano a viole
1;automobile;Classifica argomento: Sono arrivate in magazzino e vado a prenderle se riesco domani Poi 1 pistata vado a provarle Codice velocità e carico megane?
1;automobile;Classifica argomento: Per franciacorta 99 al100 ci sono ... Per il Mugello e' allettante ma parto per le ferie il26...accidenti
1;automobile;Classifica argomento: Spettacolo... Non so per il 17 che forse sono in ferie pero se ci sono e il massimo sono a 25 minuti...Monza anche quindi terrò guardato le date che almeno e bello girare almeno ad armi un po' pari...ho amici che non vogliono mai andare in pista e quella volta che ci andiamo con tutti almeno 300 cv ci puoi mettere del tuo finche vuoi ma ti senti una formica in un covo di leoni
1;automobile;Classifica argomento: Non riesco a visualizzarlo ma si vede che sono ancora bloccato poi sono un po' rimba con il compiuter
1;automobile;Classifica argomento: Grazie1000... Ho visto che molti vanno in pista a girare... Ma vi trovate in gruppo?
1;automobile;Classifica argomento: Ciao a tutti... Sono possessore di un clio rs fase 2 da due anni poi dopo' un po' mi sono deciso di iscrivermi al vs forum( molto bello) su consiglio di un ragazzo che all' uscita da Monza dopo un track-day mi aveva invitato a vedere il forum... E adesso sono qua!!!!
0;automobile;Classifica argomento: Cosa fare se sei in casa con la febbre? Chiaramente apri netflix e ti spari  puntate di un drama leggero!  Devo dire, la cosa piacevole è che è effettivamente leggero ma non banale: potenzialmente ha diverse microtrame per tutti i gusti, tutte decorosamente trattate (il lavoro in casa editrice con tutti i pro e contro, la dura vita da casalinga, l'ancor più duro tentativo di ricominciare a lavorare dopo anni di casalinghitudine, il rapporto intimo fra i due protagonisti etcetc). Fra tutte le cose, quelle che mi hanno sorpresa di più sono che: - il gap age fra lui e lei non mi sta dando minimamente fastidio. Quando sono piccoli sembra enorme ma si sa che, crescendo, queste differenze di età sembrano accorciarsi, visivamente parlando. - mi ritrovo a shippare la tizia  Non so, sono solo io che, stoltamente, penso che il finale non sia così telefonato come dovrebbe essere?
0;automobile;Classifica argomento: È con sommo gaudio che ho completato la visione del mio primo drama per la challenge!!!! A rivederci dopo il 20 febbraio per tentare di bissare (se mi vedete in giro a commentare prima di quella data, vi esorto a proporre il mio ban!)
0;automobile;"Classifica argomento: Non saprei. Posto che la fine-fine non la so perché, come tutto il popolo di Netflix, sono alla 14, ho accettato le discrepanze illogiche così come le accetto, ad esempio, nei film di fantascienza che parlano di viaggi nel tempo (per i non cultori: al 50% questi hanno inevitabilmente una trama con un paradosso temporale del tipo ""io sono il nonno di me stesso"" - questa cosa ce l'aveva anche una serie di Sailor Moon, se l'avete mai visto/letto). Che sono film in genere anglosassoni, giapponesi, spagnoli... mentre italiani non se ne sono mai visti (perché noi cinematograficamente la fantascienza la schifiamo). Per ora li noto pure io questi ""errori"" in Alhambra, ma non mi disturbano eccessivamente, anzi li potrei considerare accettabili se considerassi la trama non dal punto di vista logico bensì filosofico. Della serie  . Se ci pensate è in realtà una bella campagna contro le persone un po' troppo prese da computer&Company al giorno d'oggi, anche se un po' troppo sottile per considerarlo davvero un atto di denuncia."
0;automobile;Classifica argomento: 01- Una commedia 02- Un drama drammatico 03- Un thriller:  04- Un remake 05- Un drama tratto da un libro o un manga/webcomic:  06- Un drama in onda nel 2019:  07- Un web drama 08- Un drama che hai iniziato e mai finito:  09- Un drama che hai da secoli nel tuo hard disk 10- Un drama con più di 32 episodi  11- Un drama arrivato in finale al    12- Un drama recensito sul sito    01- Un drama di almeno 10 anni fa 02- Un drama storico 03- Un drama scolastico 04- Un drama sportivo 05- Un drama medico 06- Un drama legale 07- Un drama a sfondo culinario 08- Un drama con elementi fantasy 09- Un drama con ambientazione aziendale 10- Un drama con love story inter-specie 11- Un drama con age-gap leads 12- Un film indiano o filippino   1- Un drama con più cicli/stagioni 2- Visione di gruppo 3- Seguire un drama ON AIR e commentare, settimana dopo settimana, le puntate andate in onda
3;automobile;Classifica argomento: 3 - 6 - 9 - 11 - 14 - 18 - 20 - 22 - 26 (J) - 29. SM
3;automobile;Classifica argomento: 16.03. 15:30 Schalke -RB Lipsia 1-2 16.03. 15:30 Wolfsburg -Dusseldorf 3-1 16.03. 16:00 Bournemouth -Newcastle 2-1 16.03. 16:00 Burnley -Leicester 0-1 16.03. 20:45 Leganes -Girona 1-1 17.03. 13:30 Leverkusen -Brema 3-1 17.03. 14:30 Alkmaar-Ajax 1-3 17.03. 16:15 Espanyol -Siviglia 1-1 17.03. 17:00 Sp. Mosca -Zenit Petersburg 1-1 17.03. 17:30 Everton -Chelsea 1-2 17.03. 18:30 Valencia -Getafe 1-0 17.03. 18:30 Moreirense -Benfica 0-2 SM
3;automobile;Classifica argomento: Cagliari - Fiorentina 1-1 Sassuolo - Sampdoria 1-1 SPAL - Roma 1-2 Torino - Bologna 2-0 Genoa - Juventus 0-2 Atalanta - Chievo 3-0 Empoli - Frosinone 2-0 Lazio - Parma 1-1 Napoli - Udinese 2-0 Milan - Inter 2-1 SM
3;automobile;Classifica argomento: Apprezzabile come il divieto di vendita degli alcoolici firmato dal sig. Prefetto sia stato rigidamente... disatteso. Foto n.13.   SM
3;automobile;Classifica argomento: E noi che contavamo su di te.  Chi va con l'inadatto impara ad inadattarsi!  SM
3;automobile;Classifica argomento: Ah, Borghi....  Quello che attaccava la Boschi per la malagestio bancaria del di lei padre ? Ah gia. Ah no, Borghi, l'europeista convinto ? Ah già. Ma certo, il teorico del sovranismo monetario italico! Ah già. Codroipo. SM
3;automobile;Classifica argomento: Non fossi  lo voterei anche....  Comunque mi è sembrato poco convincente. Nemmeno un accenno alla puntualità dei treni. Dilettante.   SM
3;automobile;Classifica argomento: Io vorrei che questi guardassero in faccia il plotone d'esecuzione che apre il fuoco. Codroipo. SM
1;.;Classifica argomento: Non puoi quantificare il dolore a seconda se sei fidanzato o sposato, anche perchè non tutti danno al matrimonio lo stesso valore che dai tu. Ti faccio un esempio. Io convivo, per il mio comune risultiamo una famiglia già da due anni. E lo stesso è quello che provo io. Un matrimonio per quanto mi riguarda non mi cambierebbe nulla a livello emotivo (certo, la festa, i preparativi, il giorno, tutte cose belle, ma dal giorno successivo sarebbe esattamente come ora), cambierebbe a livello di diritti, quello si. Di nuovo in bocca al lupo.
